dataset,model,elapsed_mean,elapsed_std,nnz_mean,nnz_std,fdr_mean,fdr_std,tpr_mean,tpr_std,fpr_mean,fpr_std,precision_mean,precision_std,recall_mean,recall_std,F1_mean,F1_std,shd_mean,shd_std,SID_low_mean,SID_low_std,SID_high_mean,SID_high_std,source_kind,graph_kind,n_nodes,filename_n_edges,n_edges,graph_type,graph_type_label,NSHD_mean,NSHD_std,SID_mean,SID_std,NSID_mean,NSID_std,NSID_low_mean,NSID_low_std,NSID_high_mean,NSID_high_std
dag_5_nodes_5_edges_semantics_random,ABAPC,0.04436954558826978,0.007403409435469161,,,,,,,,,0.96675,0.0697851111247512,0.963,0.07613763048263456,0.964667,0.07218897790959955,0.185,0.38068815241317283,0.845,1.7531967886098343,8.36,1.3962047683280705,csv,cpdag,5,5,5,random,LT,0.037,0.07613763048263457,8.36,1.3962047683280705,1.672,0.2792409536656141,0.16899999999999998,0.35063935772196686,1.672,0.2792409536656141
dag_5_nodes_7_edges_degrees_ER,ABAPC-LLM,0.055076220734044855,0.007104759074948214,,,,,,,,,0.904976,0.11804473825025591,0.8456720000000001,0.08080816295399866,0.8730120000000001,0.09339280363833487,0.52,0.814160391358572,0.42,0.4985693819032899,10.96,2.5790363648906878,csv,cpdag,5,7,7,ER,ER,0.07428571428571429,0.11630862733693885,10.96,2.5790363648906878,1.5657142857142858,0.3684337664129554,0.06,0.0712241974147557,1.5657142857142858,0.3684337664129554
dag_5_nodes_7_edges_degrees_ER,ABAPC,0.059575472800061056,0.007979440082502703,,,,,,,,,0.891644,0.12530763150856264,0.8342440000000002,0.09727166913509055,0.860704,0.10570699774106052,0.64,1.0644534862969803,0.66,1.394010511482051,11.24,2.6229754097208002,csv,cpdag,5,7,7,ER,ER,0.09142857142857143,0.15206478375671148,11.24,2.6229754097208002,1.6057142857142856,0.3747107728172572,0.09428571428571429,0.19914435878315012,1.6057142857142856,0.3747107728172572
dag_5_nodes_7_edges_degrees_SF,ABAPC-LLM,0.025112706022337027,0.006681878620171713,,,,,,,,,0.660032,0.032998042242483636,0.5,0.0,0.568544,0.014133534589762044,1.04,0.19794866372215741,1.0,0.0,5.0,0.0,csv,cpdag,5,7,4,SF,SF,0.26,0.049487165930539354,5.0,0.0,1.25,0.0,0.25,0.0,1.25,0.0
dag_5_nodes_7_edges_degrees_SF,ABAPC,0.025257998621091196,0.006149105240375343,,,,,,,,,0.593362,0.2024895622303651,0.45,0.15152288168283162,0.5682266666666668,0.014880408107795482,1.24,0.6246631745450127,1.5,1.5152288168283161,6.0,3.0304576336566322,csv,cpdag,5,7,4,SF,SF,0.31,0.1561657936362532,6.0,3.0304576336566322,1.5,0.7576144084141581,0.375,0.37880720420707903,1.5,0.7576144084141581
dag_5_nodes_7_edges_degrees_random,ABAPC-LLM,0.22741155492141843,0.0541744250588868,,,,,,,,,0.4866679999999999,0.10471228304457963,0.319992,0.08444429594926675,0.38426599999999994,0.08870468227293786,5.24,0.9595917499283808,9.14,1.3851987258888458,14.8,2.4660966430902955,csv,cpdag,5,7,7,random,LT,0.7485714285714286,0.1370845357040544,14.8,2.4660966430902955,2.1142857142857143,0.3522995204414708,1.3057142857142858,0.19788553226983513,2.1142857142857143,0.3522995204414708
dag_5_nodes_7_edges_degrees_random,ABAPC,0.1661974810063839,0.04514725467972656,,,,,,,,,0.47479999999999994,0.08119057450070853,0.30569900000000005,0.06926413967485599,0.3701664,0.07034902737125533,5.907,0.989640730523054,11.923,1.9538086823808873,14.583,1.7861602300317119,csv,cpdag,5,7,7,random,LT,0.8438571428571429,0.14137724721757913,14.583,1.7861602300317119,2.083285714285714,0.25516574714738743,1.7032857142857143,0.2791155260544125,2.083285714285714,0.25516574714738743
dag_5_nodes_7_edges_none_ER,ABAPC-LLM,0.05300507249310609,0.013367616070877098,,,,,,,,,0.5467620000000001,0.3367100611226586,0.47431000000000006,0.27747640109253496,0.507328,0.3042183822486063,2.98,2.4783964532721225,1.86,1.5909181022803358,12.56,3.051663982358557,csv,cpdag,5,7,7,ER,ER,0.4257142857142857,0.3540566361817318,12.56,3.051663982358557,1.7942857142857143,0.4359519974797939,0.26571428571428574,0.22727401461147653,1.7942857142857143,0.4359519974797939
dag_5_nodes_7_edges_none_ER,ABAPC,0.04573215528391298,0.011467270889539272,,,,,,,,,0.392492,0.1918138615577985,0.34003,0.14684155038124375,0.363804,0.16643670116256676,2.12,1.6116919744194804,2.12,1.6368212099888577,16.26,1.5883504471171161,csv,cpdag,5,7,7,ER,ER,0.3028571428571429,0.23024171063135435,16.26,1.5883504471171161,2.322857142857143,0.22690720673101658,0.3028571428571429,0.23383160142697967,2.322857142857143,0.22690720673101658
dag_5_nodes_7_edges_none_SF,ABAPC-LLM,0.018965718513354615,0.00661271615024287,,,,,,,,,0.53334,0.07530738370715266,0.305,0.10461298939912006,0.38473,0.10036883256778675,2.58,0.859283042389861,2.62,0.7529533687488251,9.46,2.8227212228700194,csv,cpdag,5,7,4,SF,SF,0.645,0.21482076059746524,9.46,2.8227212228700194,2.365,0.7056803057175048,0.655,0.18823834218720628,2.365,0.7056803057175048
dag_5_nodes_7_edges_none_SF,ABAPC,0.018773927874863105,0.006852355643013461,,,,,,,,,0.52334,0.10108100610855812,0.295,0.10938137736509682,0.3818918367346939,0.09695563168432314,2.62,0.8302937763840224,2.72,0.9697464427701222,9.62,2.7470949405226053,csv,cpdag,5,7,4,SF,SF,0.655,0.2075734440960056,9.62,2.7470949405226053,2.405,0.6867737351306513,0.68,0.24243661069253056,2.405,0.6867737351306513
dag_5_nodes_7_edges_none_random,ABAPC-LLM,0.06988658037967975,0.019790292196824724,,,,,,,,,0.685282,0.035335036032648585,0.6371420000000001,0.0922306228529155,0.658622,0.06651756340107724,0.9,1.2657175104763823,1.1,1.4463183379511848,17.12,1.858680681976068,csv,cpdag,5,7,7,random,LT,0.1285714285714286,0.18081678721091174,17.12,1.858680681976068,2.4457142857142857,0.26552581171086687,0.15714285714285717,0.20661690542159783,2.4457142857142857,0.26552581171086687
dag_5_nodes_7_edges_none_random,ABAPC,0.06474360998719925,0.005987777419706519,,,,,,,,,0.6439440000000001,0.10663064834908836,0.6028600000000002,0.14514862052674263,0.6211760000000001,0.127398487095749,1.98,1.9742216239338894,2.66,3.1142201827967746,17.58,1.654801301346713,csv,cpdag,5,7,7,random,LT,0.28285714285714286,0.2820316605619842,17.58,1.654801301346713,2.511428571428571,0.2364001859066733,0.38,0.44488859754239635,2.511428571428571,0.2364001859066733
dag_5_nodes_7_edges_semantics_ER,ABAPC-LLM,0.07531749927438793,0.0037006067278743423,,,,,,,,,0.5714000000000001,1.1214946133455537e-16,0.5714000000000001,1.1214946133455537e-16,0.5714000000000001,1.1214946133455537e-16,2.0,0.0,0.0,0.0,18.0,0.0,csv,cpdag,5,7,7,ER,ER,0.2857142857142857,0.0,18.0,0.0,2.5714285714285716,0.0,0.0,0.0,2.5714285714285716,0.0
dag_5_nodes_7_edges_semantics_ER,ABAPC,0.05371899602934713,0.0028515425673826087,,,,,,,,,0.8571000000000001,1.1214946133455537e-16,0.8571000000000001,1.1214946133455537e-16,0.8571000000000001,1.1214946133455537e-16,0.0,0.0,0.0,0.0,8.0,0.0,csv,cpdag,5,7,7,ER,ER,0.0,0.0,8.0,0.0,1.1428571428571428,0.0,0.0,0.0,1.1428571428571428,0.0
dag_5_nodes_7_edges_semantics_SF,ABAPC-LLM,0.0290583823062479,0.008991488646170148,,,,,,,,,0.668356,0.06626094414032557,0.5425,0.12270858959006771,0.5954550000000001,0.09751302071612629,1.65,0.9489521611133159,1.83,1.323299833363396,11.19,3.0886394864974154,csv,cpdag,5,7,4,SF,SF,0.4125,0.23723804027832898,11.19,3.0886394864974154,2.7975,0.7721598716243538,0.4575,0.330824958340849,2.7975,0.7721598716243538
dag_5_nodes_7_edges_semantics_SF,ABAPC,0.028784867040812928,0.009412772139148026,,,,,,,,,0.6786884,0.060232756982511494,0.5589999999999999,0.13002746962524056,0.6093132000000001,0.10065571375734217,1.764,0.9820345394815265,2.14,1.7958000888694912,11.408,2.801737070505528,csv,cpdag,5,7,4,SF,SF,0.441,0.24550863487038163,11.408,2.801737070505528,2.852,0.700434267626382,0.535,0.4489500222173728,2.852,0.700434267626382
dag_5_nodes_7_edges_semantics_random,ABAPC-LLM,0.10203364476561542,0.01177224342044725,,,,,,,,,0.7120179999999999,0.0917759487634346,0.559972,0.05655393322542038,0.6256619999999999,0.06533444224034626,3.46,0.5034574339058885,4.8,1.979486637221574,15.24,1.9645843928766953,csv,cpdag,5,7,7,random,LT,0.4942857142857143,0.07192249055798407,15.24,1.9645843928766953,2.177142857142857,0.2806549132680993,0.6857142857142857,0.28278380531736774,2.177142857142857,0.2806549132680993
dag_5_nodes_7_edges_semantics_random,ABAPC,0.0678483617957681,0.009877688195656587,,,,,,,,,0.6260060000000001,0.13821931908147625,0.502854,0.14499787501609698,0.55666,0.1435197319861898,4.1,0.9529760045804524,10.48,2.2153453685691575,15.7,2.6897386262518186,csv,cpdag,5,7,7,random,LT,0.5857142857142856,0.1361394292257789,15.7,2.6897386262518186,2.242857142857143,0.3842483751788312,1.497142857142857,0.3164779097955939,2.242857142857143,0.3842483751788312
